game_id,play_id,passer_player_name,passer_player_id,posteam,complete_pass,interception,yards_gained,touchdown,pass_location,pass_length,air_yards,yards_after_catch,shotgun,no_huddle,defteam,posteam_type,yardline_100,side_of_field,down,qtr,half_seconds_remaining,game_half,home_team,away_team,home_score,away_score,target_player_id,target_player_name,had_pass_reception,motion_since_lineset,route_ran,offense_formation,target_x,target_y,time_to_throw
2022091801,3994,J.Flacco,00-0026158,NYJ,1,0,12,0,left,short,3,9,1,0,CLE,away,53,NYJ,2,4,77,Half2,CLE,NYJ,30,31,53536,Michael Carter,1,FALSE,OUT,EMPTY,59.54,45.1,2.97
2022091801,4046,J.Flacco,00-0026158,NYJ,1,0,4,0,right,short,0,4,1,0,CLE,away,36,CLE,1,4,70,Half2,CLE,NYJ,30,31,46226,Tyler Conklin,1,FALSE,FLAT,EMPTY,75.13,8.83,3.504
2022091801,4075,J.Flacco,00-0026158,NYJ,1,0,5,0,right,short,0,5,1,1,CLE,away,32,CLE,2,4,64,Half2,CLE,NYJ,30,31,53536,Michael Carter,1,FALSE,FLAT,SHOTGUN,77.98,7.77,2.169
2022091801,4104,J.Flacco,00-0026158,NYJ,0,0,0,0,middle,short,3,NA,1,1,CLE,away,27,CLE,1,4,60,Half2,CLE,NYJ,30,31,47969,Ty Johnson,0,FALSE,ANGLE,SHOTGUN,86.42,23.66,2.702
2022091801,4131,J.Flacco,00-0026158,NYJ,1,0,12,0,middle,short,9,3,1,0,CLE,away,27,CLE,2,4,55,Half2,CLE,NYJ,30,31,54475,Garrett Wilson,1,FALSE,HITCH,EMPTY,91.55,22.18,2.202
2022091801,4155,J.Flacco,00-0026158,NYJ,0,0,0,0,left,short,11,NA,1,1,CLE,away,15,CLE,1,4,35,Half2,CLE,NYJ,30,31,53463,Elijah Moore,0,FALSE,OUT,SHOTGUN,108.2,52.21,2.969
2022091801,4199,J.Flacco,00-0026158,NYJ,1,0,15,1,middle,short,14,1,1,0,CLE,away,15,CLE,3,4,25,Half2,CLE,NYJ,30,31,54475,Garrett Wilson,1,FALSE,POST,SHOTGUN,108.9,23.88,2.036
2022091801,4276,J.Brissett,00-0033119,CLE,0,1,0,0,left,deep,18,NA,1,0,NYJ,home,54,CLE,1,4,13,Half2,CLE,NYJ,30,31,42347,Amari Cooper,0,FALSE,POST,SHOTGUN,75.63,35.86,3.237
2022091808,98,T.Lance,00-0037012,SF,1,0,25,0,right,short,4,21,1,0,SEA,home,63,SF,1,1,1729,Half1,SF,SEA,27,7,52433,Brandon Aiyuk,1,FALSE,OUT,SHOTGUN,51.709999999999994,17.55,2.096
2022091808,152,T.Lance,00-0037012,SF,0,0,0,0,left,short,-1,NA,0,0,SEA,home,34,SEA,2,1,1660,Half1,SF,SEA,27,7,47819,Deebo Samuel,0,FALSE,OUT,SINGLEBACK,76.75999999999999,48.72,2.95
2022091808,262,T.Lance,00-0037012,SF,1,0,5,0,left,short,3,2,1,0,SEA,home,7,SEA,3,1,1498,Half1,SF,SEA,27,7,46377,Jeffery Wilson,1,FALSE,ANGLE,SHOTGUN,105.49,35.62,2.436
2022091808,631,J.Garoppolo,00-0031345,SF,1,0,4,0,left,short,4,0,1,0,SEA,home,19,SEA,3,1,1032,Half1,SF,SEA,27,7,52433,Brandon Aiyuk,1,FALSE,OUT,SHOTGUN,95.97,39.01,2.002
2022091808,928,J.Garoppolo,00-0031345,SF,1,0,12,0,right,short,10,2,1,0,SEA,home,66,SF,2,2,768,Half1,SF,SEA,27,7,52433,Brandon Aiyuk,1,FALSE,OUT,EMPTY,53.43,11.98,2.336
2022091808,952,J.Garoppolo,00-0031345,SF,1,0,16,0,left,short,14,2,1,0,SEA,home,54,SF,3,2,728,Half1,SF,SEA,27,7,46256,Ray-Ray McCloud,1,TRUE,OUT,SHOTGUN,68.94,49.02,2.503
2022091808,980,J.Garoppolo,00-0031345,SF,1,0,38,1,left,deep,16,22,1,0,SEA,home,38,SEA,1,2,688,Half1,SF,SEA,27,7,46331,Ross Dwelley,1,FALSE,CORNER,PISTOL,87.38,45.26,2.937
2022091808,1117,J.Garoppolo,00-0031345,SF,1,0,10,0,right,short,-2,12,1,0,SEA,home,50,50,1,2,593,Half1,SF,SEA,27,7,47819,Deebo Samuel,1,FALSE,SCREEN,EMPTY,57.6,13.57,1.502
2022091808,1194,J.Garoppolo,00-0031345,SF,0,0,0,0,left,deep,33,NA,1,0,SEA,home,39,SEA,3,2,475,Half1,SF,SEA,27,7,52433,Brandon Aiyuk,0,FALSE,GO,SHOTGUN,102.79,51.37,3.203
2022091808,1223,J.Garoppolo,00-0031345,SF,0,0,0,0,left,deep,39,NA,1,0,SEA,home,39,SEA,4,2,469,Half1,SF,SEA,27,7,54570,Danny Gray,0,FALSE,CORNER,SHOTGUN,113.97,48.03,3.237
2022091808,1557,J.Garoppolo,00-0031345,SF,1,0,5,0,middle,short,5,0,1,0,SEA,home,76,SF,3,2,133,Half1,SF,SEA,27,7,47819,Deebo Samuel,1,TRUE,ANGLE,SHOTGUN,37.96,32.18,2.269
2022091808,1621,J.Garoppolo,00-0031345,SF,0,0,0,0,right,short,2,NA,1,0,SEA,home,22,SEA,1,2,109,Half1,SF,SEA,27,7,52625,Jauan Jennings,0,FALSE,OUT,SHOTGUN,90.8,8.04,2.144
2022091808,1643,J.Garoppolo,00-0031345,SF,1,0,7,0,left,short,-4,11,1,0,SEA,home,22,SEA,2,2,105,Half1,SF,SEA,27,7,47819,Deebo Samuel,1,FALSE,SCREEN,SHOTGUN,84.46,34.96,1.234
2022091808,1667,J.Garoppolo,00-0031345,SF,1,0,14,0,left,short,7,7,1,0,SEA,home,15,SEA,3,2,97,Half1,SF,SEA,27,7,46377,Jeffery Wilson,1,FALSE,HITCH,EMPTY,101.55,49.16,1.802
2022091808,2234,J.Garoppolo,00-0031345,SF,1,0,14,0,middle,short,14,0,1,0,SEA,home,52,SF,1,3,1641,Half2,SF,SEA,27,7,52433,Brandon Aiyuk,1,FALSE,POST,SHOTGUN,70.6,30.54,2.169
2022091808,2546,J.Garoppolo,00-0031345,SF,0,0,0,0,left,short,4,NA,1,0,SEA,home,76,SF,2,3,1182,Half2,SF,SEA,27,7,46256,Ray-Ray McCloud,0,FALSE,IN,SHOTGUN,38.41,39.57,2.743
2022091808,2622,J.Garoppolo,00-0031345,SF,1,0,7,0,left,short,-3,10,1,0,SEA,home,70,SF,2,3,1134,Half2,SF,SEA,27,7,47819,Deebo Samuel,1,FALSE,SCREEN,SHOTGUN,36.95,38.19,1.672
2022091808,2646,J.Garoppolo,00-0031345,SF,1,0,8,0,right,short,4,4,1,0,SEA,home,63,SF,3,3,1091,Half2,SF,SEA,27,7,52433,Brandon Aiyuk,1,FALSE,SLANT,SHOTGUN,50.95,17.47,2.158
2022091808,2695,J.Garoppolo,00-0031345,SF,0,0,0,0,right,short,12,NA,1,0,SEA,home,54,SF,2,3,1005,Half2,SF,SEA,27,7,54570,Danny Gray,0,FALSE,CROSS,SHOTGUN,60.23,3.6,4.46
2022091808,2717,J.Garoppolo,00-0031345,SF,0,0,0,0,right,short,5,NA,1,0,SEA,home,54,SF,3,3,999,Half2,SF,SEA,27,7,40078,Kyle Juszczyk,0,FALSE,ANGLE,SHOTGUN,60.74,18.81,3.037
2022091808,2882,J.Garoppolo,00-0031345,SF,0,0,0,0,right,short,3,NA,1,0,SEA,home,73,SF,2,4,848,Half2,SF,SEA,27,7,52433,Brandon Aiyuk,0,FALSE,SLANT,SHOTGUN,41.69,17.27,1.84
2022091808,2991,J.Garoppolo,00-0031345,SF,0,0,0,0,left,short,9,NA,1,0,SEA,home,52,SF,3,4,766,Half2,SF,SEA,27,7,52433,Brandon Aiyuk,0,FALSE,OUT,EMPTY,68.15,42.93,2.435
2022091808,3311,J.Garoppolo,00-0031345,SF,1,0,15,0,left,short,4,11,1,0,SEA,home,51,SF,3,4,385,Half2,SF,SEA,27,7,47819,Deebo Samuel,1,TRUE,ANGLE,SHOTGUN,62.34,35.96,2.836
2022091804,56,J.Winston,00-0031503,NO,1,0,2,0,left,short,3,-1,1,0,TB,home,75,NO,1,1,1800,Half1,NO,TB,10,20,53932,Adam Prentice,1,FALSE,HITCH,SHOTGUN,38.290000000000006,46.69,1.487
2022091804,140,J.Winston,00-0031503,NO,1,0,7,0,right,short,0,7,0,0,TB,home,53,NO,1,1,1686,Half1,NO,TB,10,20,52762,Tony Jones,1,FALSE,FLAT,SINGLEBACK,56.45,11.02,3.036
2022091804,169,J.Winston,00-0031503,NO,1,0,13,0,right,short,10,3,1,0,TB,home,46,TB,2,1,1644,Half1,NO,TB,10,20,43336,Michael Thomas,1,FALSE,HITCH,EMPTY,74.50999999999999,14.56,2.57
2022091804,252,J.Winston,00-0031503,NO,1,0,0,0,right,short,-7,7,0,0,TB,home,17,TB,1,1,1525,Half1,NO,TB,10,20,37101,Mark Ingram,1,FALSE,FLAT,I_FORM,85.49000000000001,18.96,2.068
2022091804,280,J.Winston,00-0031503,NO,1,0,5,0,right,short,-2,7,1,0,TB,home,17,TB,2,1,1486,Half1,NO,TB,10,20,52762,Tony Jones,1,FALSE,FLAT,SHOTGUN,92.4,2.03,2.936
2022091804,313,J.Winston,00-0031503,NO,0,0,0,0,left,short,6,NA,1,0,TB,home,12,TB,3,1,1450,Half1,NO,TB,10,20,54476,Chris Olave,0,FALSE,HITCH,SHOTGUN,104.98,37.72,2.269
2022091804,399,T.Brady,00-0019596,TB,0,0,0,0,middle,short,3,NA,0,0,NO,away,75,TB,2,1,1401,Half1,NO,TB,10,20,44816,Leonard Fournette,0,FALSE,ANGLE,SINGLEBACK,37.47,23.88,3.103
2022091804,421,T.Brady,00-0019596,TB,1,0,23,0,right,deep,23,0,1,0,NO,away,75,TB,3,1,1396,Half1,NO,TB,10,20,47991,Scott Miller,1,FALSE,GO,SHOTGUN,56.55,0.77,2.703
2022091804,475,T.Brady,00-0019596,TB,1,0,3,0,left,short,-3,6,1,0,NO,away,51,TB,2,1,1326,Half1,NO,TB,10,20,46263,Russell Gage,1,FALSE,SCREEN,SHOTGUN,56.08,34.31,1.235
2022091804,499,T.Brady,00-0019596,TB,1,0,13,0,middle,short,13,0,1,0,NO,away,48,NO,3,1,1287,Half1,NO,TB,10,20,41233,Mike Evans,1,TRUE,IN,SHOTGUN,73.78,26.87,2.506
2022091804,552,T.Brady,00-0019596,TB,1,0,8,0,left,short,2,6,1,0,NO,away,34,NO,2,1,1211,Half1,NO,TB,10,20,46263,Russell Gage,1,FALSE,OUT,SHOTGUN,78.78,43.92,1.797
2022091804,785,T.Brady,00-0019596,TB,0,0,0,0,right,short,14,NA,0,0,NO,away,71,TB,2,1,903,Half1,NO,TB,10,20,54571,Cade Otton,0,FALSE,OUT,I_FORM,49.83,9.1,2.869
2022091804,826,T.Brady,00-0019596,TB,1,0,41,0,right,deep,17,24,1,0,NO,away,71,TB,3,2,900,Half1,NO,TB,10,20,41233,Mike Evans,1,TRUE,GO,SHOTGUN,54.72,4.17,2.479
2022091804,902,T.Brady,00-0019596,TB,0,0,0,0,left,short,3,NA,1,0,NO,away,15,NO,2,2,784,Half1,NO,TB,10,20,54556,Rachaad White,0,TRUE,OUT,EMPTY,98.12,43.43,2.063
2022091804,936,T.Brady,00-0019596,TB,1,0,7,0,right,short,-5,12,1,0,NO,away,15,NO,3,2,779,Half1,NO,TB,10,20,44816,Leonard Fournette,1,FALSE,FLAT,SHOTGUN,89.52,17.6,1.868
2022091804,1017,J.Winston,00-0031503,NO,1,0,3,0,left,short,-2,5,1,0,TB,home,90,NO,2,2,699,Half1,NO,TB,10,20,37101,Mark Ingram,1,FALSE,SCREEN,SHOTGUN,17.2,36.19,3.14
2022091804,1041,J.Winston,00-0031503,NO,0,0,0,0,right,deep,42,NA,1,0,TB,home,87,NO,3,2,655,Half1,NO,TB,10,20,54476,Chris Olave,0,FALSE,POST,SHOTGUN,60.76,10.92,2.936
2022091804,1097,T.Brady,00-0019596,TB,1,0,2,0,right,short,2,0,0,0,NO,away,50,50,1,2,637,Half1,NO,TB,10,20,44816,Leonard Fournette,1,FALSE,OUT,SINGLEBACK,62.1,17.36,3.303
2022091804,1174,T.Brady,00-0019596,TB,1,0,3,0,right,short,1,2,1,0,NO,away,52,TB,3,2,550,Half1,NO,TB,10,20,46263,Russell Gage,1,FALSE,SLANT,SHOTGUN,58.07,16.96,1.361
2022091804,1221,J.Winston,00-0031503,NO,0,0,0,0,middle,short,15,NA,0,0,TB,home,93,NO,1,2,500,Half1,NO,TB,10,20,54476,Chris Olave,0,FALSE,HITCH,SINGLEBACK,32.27,19.42,4.138
2022091804,1243,J.Winston,00-0031503,NO,0,0,0,0,right,short,8,NA,1,0,TB,home,93,NO,2,2,494,Half1,NO,TB,10,20,43336,Michael Thomas,0,FALSE,HITCH,SHOTGUN,24.56,6.06,2.169
2022091804,1265,J.Winston,00-0031503,NO,1,0,13,0,middle,short,13,0,1,0,TB,home,93,NO,3,2,490,Half1,NO,TB,10,20,43336,Michael Thomas,1,FALSE,HITCH,SHOTGUN,30.05,15.95,3.025
2022091804,1349,J.Winston,00-0031503,NO,1,0,4,0,right,short,4,0,1,0,TB,home,84,NO,2,2,387,Half1,NO,TB,10,20,41292,Jarvis Landry,1,TRUE,HITCH,SHOTGUN,30.05,12.55,2.302
2022091804,1400,J.Winston,00-0031503,NO,1,0,8,0,left,short,8,0,1,0,TB,home,75,NO,3,2,328,Half1,NO,TB,10,20,54476,Chris Olave,1,FALSE,HITCH,SHOTGUN,44.04,38.01,2.502
2022091804,1424,J.Winston,00-0031503,NO,0,0,0,0,middle,deep,53,NA,0,0,TB,home,67,NO,1,2,288,Half1,NO,TB,10,20,54476,Chris Olave,0,FALSE,POST,SINGLEBACK,91.98,22.45,3.849
2022091804,1630,T.Brady,00-0019596,TB,1,0,4,0,right,short,0,4,1,0,NO,away,90,TB,2,2,142,Half1,NO,TB,10,20,54571,Cade Otton,1,FALSE,FLAT,SHOTGUN,20.370000000000005,10.34,2.302
2022091804,1712,J.Winston,00-0031503,NO,1,0,3,0,right,short,2,1,1,0,TB,home,69,NO,1,2,103,Half1,NO,TB,10,20,41292,Jarvis Landry,1,FALSE,OUT,SHOTGUN,42.83,9.42,2.269
2022091804,1741,J.Winston,00-0031503,NO,1,0,2,0,right,short,0,2,1,0,TB,home,66,NO,2,2,98,Half1,NO,TB,10,20,52942,Juwan Johnson,1,FALSE,FLAT,SHOTGUN,44.72,7.38,1.91
2022091804,1774,J.Winston,00-0031503,NO,1,0,4,0,middle,short,4,0,1,0,TB,home,64,NO,3,2,93,Half1,NO,TB,10,20,54476,Chris Olave,1,FALSE,CROSS,SHOTGUN,49.36,20.22,3.003
2022091804,1809,J.Winston,00-0031503,NO,1,0,6,0,left,short,5,1,1,0,TB,home,45,TB,1,2,87,Half1,NO,TB,10,20,54476,Chris Olave,1,FALSE,OUT,SHOTGUN,70.85,47.48,1.975
2022091804,1842,J.Winston,00-0031503,NO,0,0,0,0,left,short,9,NA,1,0,TB,home,39,TB,2,2,81,Half1,NO,TB,10,20,43336,Michael Thomas,0,FALSE,HITCH,SHOTGUN,81.3,34.4,2.792
2022091804,2042,T.Brady,00-0019596,TB,1,0,7,0,left,short,2,5,1,0,NO,away,71,TB,2,3,1752,Half2,NO,TB,10,20,41233,Mike Evans,1,FALSE,CROSS,SHOTGUN,41.08,34.57,2.903
2022091804,2066,T.Brady,00-0019596,TB,1,0,4,0,right,short,0,4,1,0,NO,away,64,TB,1,3,1708,Half2,NO,TB,10,20,46263,Russell Gage,1,FALSE,FLAT,SHOTGUN,47.3,10.13,1.769
2022091804,2135,T.Brady,00-0019596,TB,0,0,0,0,right,short,14,NA,1,0,NO,away,62,TB,2,3,1649,Half2,NO,TB,10,20,47991,Scott Miller,0,TRUE,OUT,SHOTGUN,61.82,4.91,3.102
2022091804,2192,T.Brady,00-0019596,TB,0,0,0,0,right,deep,29,NA,0,0,NO,away,57,TB,1,3,1613,Half2,NO,TB,10,20,41233,Mike Evans,0,FALSE,GO,SINGLEBACK,79.9,5.37,3.357
2022091804,2235,T.Brady,00-0019596,TB,0,0,0,0,right,deep,21,NA,1,0,NO,away,55,TB,3,3,1561,Half2,NO,TB,10,20,47991,Scott Miller,0,FALSE,CROSS,SHOTGUN,74.6,14.15,3.26
2022091804,2297,J.Winston,00-0031503,NO,0,0,0,0,right,deep,37,NA,1,0,TB,home,84,NO,2,3,1512,Half2,NO,TB,10,20,54476,Chris Olave,0,FALSE,GO,SHOTGUN,60.23,0.16,3.303
2022091804,2319,J.Winston,00-0031503,NO,0,0,0,0,right,deep,25,NA,1,0,TB,home,84,NO,3,3,1505,Half2,NO,TB,10,20,54476,Chris Olave,0,FALSE,OUT,SHOTGUN,44.790000000000006,6.12,2.681
2022091804,2392,T.Brady,00-0019596,TB,0,0,0,0,right,short,4,NA,1,0,NO,away,55,TB,2,3,1456,Half2,NO,TB,10,20,42369,Breshad Perriman,0,TRUE,CROSS,SHOTGUN,58.53,19.78,2.426
2022091804,2416,T.Brady,00-0019596,TB,1,0,10,0,left,short,4,6,1,0,NO,away,55,TB,3,3,1454,Half2,NO,TB,10,20,42369,Breshad Perriman,1,FALSE,FLAT,SHOTGUN,58.51,48.23,2.402
2022091804,2492,T.Brady,00-0019596,TB,0,0,0,0,left,deep,23,NA,0,0,NO,away,45,NO,1,3,1422,Half2,NO,TB,10,20,47991,Scott Miller,0,FALSE,POST,SINGLEBACK,89.98,43.49,3.904
2022091804,2518,T.Brady,00-0019596,TB,1,0,10,0,left,short,9,1,1,0,NO,away,45,NO,2,3,1416,Half2,NO,TB,10,20,46263,Russell Gage,1,TRUE,OUT,SHOTGUN,73.54,46.77,1.968
2022091804,2572,T.Brady,00-0019596,TB,0,0,0,0,left,short,0,NA,0,0,NO,away,36,NO,2,3,1358,Half2,NO,TB,10,20,54556,Rachaad White,0,FALSE,OUT,I_FORM,74.1,35.43,3.136
2022091804,2594,T.Brady,00-0019596,TB,1,0,7,0,right,short,0,7,1,0,NO,away,36,NO,3,3,1352,Half2,NO,TB,10,20,42369,Breshad Perriman,1,FALSE,SCREEN,SHOTGUN,73.31,14.75,1.468
2022091804,2656,J.Winston,00-0031503,NO,1,0,11,0,right,short,11,0,0,0,TB,home,75,NO,1,3,1304,Half2,NO,TB,10,20,43336,Michael Thomas,1,FALSE,HITCH,SINGLEBACK,46.36,-0.34,6.207
2022091804,2714,J.Winston,00-0031503,NO,1,0,6,0,middle,short,5,1,0,0,TB,home,61,NO,2,3,1220,Half2,NO,TB,10,20,52942,Juwan Johnson,1,FALSE,SLANT,SINGLEBACK,54.230000000000004,26.51,3.869
2022091804,2767,J.Winston,00-0031503,NO,1,0,8,0,right,short,-1,9,1,0,TB,home,43,TB,1,3,1137,Half2,NO,TB,10,20,41292,Jarvis Landry,1,FALSE,SCREEN,SHOTGUN,65.84,6.14,1.852
2022091804,3075,T.Brady,00-0019596,TB,0,0,0,0,right,deep,35,NA,1,0,NO,away,71,TB,3,4,775,Half2,NO,TB,10,20,47991,Scott Miller,0,FALSE,GO,SHOTGUN,70.25999999999999,0.09,2.736
2022091804,3147,J.Winston,00-0031503,NO,0,1,0,0,middle,deep,53,NA,0,0,TB,home,53,NO,2,4,718,Half2,NO,TB,10,20,54476,Chris Olave,0,FALSE,POST,SINGLEBACK,107.29,22.92,4.104
2022091804,3201,T.Brady,00-0019596,TB,1,0,11,0,middle,short,11,0,1,0,NO,away,75,TB,2,4,671,Half2,NO,TB,10,20,47991,Scott Miller,1,FALSE,CROSS,SHOTGUN,45.45,31.64,2.705
2022091804,3229,T.Brady,00-0019596,TB,0,0,0,0,right,short,-3,NA,0,0,NO,away,64,TB,1,4,637,Half2,NO,TB,10,20,44816,Leonard Fournette,0,FALSE,FLAT,SINGLEBACK,43.31,18,2.502
2022091804,3251,T.Brady,00-0019596,TB,0,0,0,0,right,short,15,NA,1,0,NO,away,64,TB,2,4,633,Half2,NO,TB,10,20,47991,Scott Miller,0,FALSE,OUT,SHOTGUN,59.23,3.05,2.654
2022091804,3273,T.Brady,00-0019596,TB,1,0,9,0,middle,short,4,5,1,0,NO,away,64,TB,3,4,628,Half2,NO,TB,10,20,42033,Cameron Brate,1,FALSE,CROSS,SHOTGUN,50.55,22.64,2.636
2022091804,3409,T.Brady,00-0019596,TB,1,0,28,1,right,deep,28,0,1,0,NO,away,28,NO,3,4,469,Half2,NO,TB,10,20,42369,Breshad Perriman,1,FALSE,GO,SHOTGUN,115.73,3.54,4.004
2022091804,3495,J.Winston,00-0031503,NO,0,1,0,0,left,deep,25,NA,1,0,TB,home,72,NO,2,4,416,Half2,NO,TB,10,20,52942,Juwan Johnson,0,FALSE,OUT,SHOTGUN,56.19,44.42,3.383
2022091804,3526,T.Brady,00-0019596,TB,1,0,0,0,middle,short,-3,3,1,0,NO,away,29,NO,1,4,405,Half2,NO,TB,10,20,47991,Scott Miller,1,TRUE,CROSS,SHOTGUN,76.7,22.93,1.095
2022091804,3559,T.Brady,00-0019596,TB,0,0,0,0,left,short,1,NA,1,0,NO,away,29,NO,2,4,364,Half2,NO,TB,10,20,46263,Russell Gage,0,FALSE,FLAT,SHOTGUN,82.27000000000001,40.09,1.832
2022091804,3581,T.Brady,00-0019596,TB,0,0,0,0,middle,deep,17,NA,1,0,NO,away,29,NO,3,4,360,Half2,NO,TB,10,20,42033,Cameron Brate,0,FALSE,GO,SHOTGUN,96.36,29.75,2.436
2022091804,3668,J.Winston,00-0031503,NO,1,0,22,0,right,deep,20,2,1,0,TB,home,75,NO,2,4,317,Half2,NO,TB,10,20,52942,Juwan Johnson,1,FALSE,GO,SHOTGUN,53.74,12.12,2.736
2022091804,3692,J.Winston,00-0031503,NO,0,0,0,0,right,deep,33,NA,1,1,TB,home,53,NO,1,4,292,Half2,NO,TB,10,20,54476,Chris Olave,0,FALSE,GO,SHOTGUN,82.15,2.42,3.003
2022091804,3718,J.Winston,00-0031503,NO,1,0,11,0,middle,short,11,0,1,0,TB,home,53,NO,2,4,285,Half2,NO,TB,10,20,43336,Michael Thomas,1,FALSE,POST,SHOTGUN,67.62,20.14,2.22
2022091804,3742,J.Winston,00-0031503,NO,0,1,0,1,left,short,10,NA,1,1,TB,home,42,TB,1,4,263,Half2,NO,TB,10,20,41292,Jarvis Landry,0,FALSE,HITCH,SHOTGUN,78.15,37.21,2.669
2022091804,3804,J.Winston,00-0031503,NO,0,0,0,0,right,short,3,NA,1,0,TB,home,75,NO,1,4,251,Half2,NO,TB,10,20,52942,Juwan Johnson,0,FALSE,HITCH,SHOTGUN,38.79,10.99,3.464
2022091804,3826,J.Winston,00-0031503,NO,1,0,10,0,right,short,10,0,1,0,TB,home,75,NO,2,4,246,Half2,NO,TB,10,20,52942,Juwan Johnson,1,FALSE,HITCH,SHOTGUN,45.06,10.01,2.674
2022091804,3887,J.Winston,00-0031503,NO,1,0,10,0,left,short,6,4,1,0,TB,home,23,TB,1,4,219,Half2,NO,TB,10,20,43336,Michael Thomas,1,FALSE,HITCH,SHOTGUN,91.57,34.76,2.163
2022091804,3938,J.Winston,00-0031503,NO,1,0,11,0,right,short,11,0,1,0,TB,home,18,TB,1,4,195,Half2,NO,TB,10,20,54476,Chris Olave,1,FALSE,OUT,SHOTGUN,102.91,3.99,2.213
2022091804,3971,J.Winston,00-0031503,NO,0,0,0,0,middle,short,7,NA,1,0,TB,home,7,TB,2,4,191,Half2,NO,TB,10,20,52942,Juwan Johnson,0,FALSE,IN,SHOTGUN,114.99,24.86,2.269
2022091804,3993,J.Winston,00-0031503,NO,1,0,7,1,right,short,7,0,1,0,TB,home,7,TB,3,4,187,Half2,NO,TB,10,20,43336,Michael Thomas,1,FALSE,HITCH,SHOTGUN,111,14.03,2.232
2022091804,4114,T.Brady,00-0019596,TB,0,0,0,0,right,deep,25,NA,1,0,NO,away,37,NO,3,4,172,Half2,NO,TB,10,20,42369,Breshad Perriman,0,FALSE,CORNER,SHOTGUN,94.78999999999999,5.59,3.116
2022091804,4190,J.Winston,00-0031503,NO,1,0,51,0,right,deep,42,9,1,0,TB,home,90,NO,1,4,157,Half2,NO,TB,10,20,54476,Chris Olave,1,FALSE,GO,SHOTGUN,60.6,4.69,2.634
2022091804,4345,J.Winston,00-0031503,NO,0,0,0,0,right,deep,34,NA,1,0,TB,home,77,NO,1,4,67,Half2,NO,TB,10,20,43336,Michael Thomas,0,FALSE,CORNER,SHOTGUN,59.09,4.15,3.036
2022091804,4386,J.Winston,00-0031503,NO,1,0,10,0,left,short,5,5,1,0,TB,home,87,NO,3,4,30,Half2,NO,TB,10,20,41292,Jarvis Landry,1,FALSE,SLANT,SHOTGUN,28.29,30.2,2.244
2022091804,4410,J.Winston,00-0031503,NO,1,0,9,0,right,short,9,0,1,1,TB,home,77,NO,4,4,8,Half2,NO,TB,10,20,48415,Deonte Harty,1,FALSE,HITCH,SHOTGUN,43.33,2.51,2.349
2022091900,69,J.Allen,00-0034857,BUF,1,0,4,0,middle,short,4,0,1,0,TEN,home,75,BUF,1,1,1800,Half1,BUF,TEN,41,7,42489,Stefon Diggs,1,TRUE,HITCH,SHOTGUN,38.599999999999994,23.64,2.014
2022091900,137,J.Allen,00-0034857,BUF,1,0,1,0,right,short,0,1,1,0,TEN,home,55,BUF,2,1,1679,Half1,BUF,TEN,41,7,47857,Devin Singletary,1,FALSE,OUT,SHOTGUN,55.370000000000005,10.78,3.804
2022091900,189,J.Allen,00-0034857,BUF,0,0,0,0,right,short,15,NA,1,0,TEN,home,44,TEN,1,1,1615,Half1,BUF,TEN,41,7,42489,Stefon Diggs,0,FALSE,CROSS,SHOTGUN,82.24000000000001,24.33,3.003
2022091900,232,J.Allen,00-0034857,BUF,1,0,11,0,right,short,5,6,1,0,TEN,home,42,TEN,3,1,1574,Half1,BUF,TEN,41,7,42818,Jake Kumerow,1,FALSE,IN,SHOTGUN,72.75,13.08,2.236
2022091900,256,J.Allen,00-0034857,BUF,1,0,8,0,right,short,4,4,1,0,TEN,home,31,TEN,1,1,1537,Half1,BUF,TEN,41,7,42489,Stefon Diggs,1,FALSE,OUT,SHOTGUN,83.44,7.17,1.602
2022091900,285,J.Allen,00-0034857,BUF,0,0,0,0,left,short,-3,NA,1,0,TEN,home,23,TEN,2,1,1501,Half1,BUF,TEN,41,7,44985,Isaiah McKenzie,0,FALSE,FLAT,SHOTGUN,84.75999999999999,39.91,1.402
2022091900,307,J.Allen,00-0034857,BUF,1,0,12,0,left,short,2,10,1,0,TEN,home,23,TEN,3,1,1496,Half1,BUF,TEN,41,7,47879,Dawson Knox,1,FALSE,CROSS,SHOTGUN,89.51,35.91,2.613
2022091900,344,J.Allen,00-0034857,BUF,1,0,11,1,left,short,-4,15,0,0,TEN,home,11,TEN,1,1,1456,Half1,BUF,TEN,41,7,53079,Reggie Gilliam,1,FALSE,SCREEN,I_FORM,95.64,37.12,2.302
2022091900,411,R.Tannehill,00-0029701,TEN,1,0,14,0,middle,short,12,2,0,0,BUF,away,75,TEN,1,1,1447,Half1,BUF,TEN,41,7,54483,Treylon Burks,1,FALSE,SLANT,SINGLEBACK,45.69,30.88,2.669
2022091900,463,R.Tannehill,00-0029701,TEN,1,0,5,0,left,short,5,0,1,0,BUF,away,59,TEN,2,1,1379,Half1,BUF,TEN,41,7,54483,Treylon Burks,1,FALSE,IN,EMPTY,56.55,35.84,2.569
2022091900,531,R.Tannehill,00-0029701,TEN,1,0,19,0,right,deep,18,1,0,0,BUF,away,30,BUF,2,1,1322,Half1,BUF,TEN,41,7,43370,Austin Hooper,1,TRUE,CORNER,I_FORM,96.46,6.35,3.237
